EmployeeID,recorddate_key,birthdate_key,orighiredate_key,terminationdate_key,age,length_of_service,city_name,department_name,job_title,store_name,gender_short,gender_full,termreason_desc,termtype_desc,STATUS_YEAR,STATUS,BUSINESS_UNIT
5676,12/31/2006 0:00,2/20/1974,12/06/2002,1/01/1900,32,4,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5677,12/31/2006 0:00,2/21/1974,12/06/2002,1/01/1900,32,4,Richmond,Bakery,Baker,29,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5678,12/31/2006 0:00,2/20/1974,12/06/2002,1/01/1900,32,4,New Westminster,Bakery,Baker,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5679,12/31/2006 0:00,2/22/1974,12/07/2002,1/01/1900,32,4,Chilliwack,Dairy,Dairy Person,6,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5680,12/31/2006 0:00,3/01/1974,12/11/2002,1/01/1900,32,4,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5681,12/31/2006 0:00,3/08/1974,12/14/2002,1/01/1900,32,4,Abbotsford,Produce,Produce Clerk,1,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5682,12/31/2006 0:00,3/07/1974,12/14/2002,1/01/1900,32,4,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5683,12/31/2006 0:00,3/09/1974,12/15/2002,1/01/1900,32,4,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5684,12/31/2006 0:00,3/14/1974,12/17/2002,1/01/1900,32,4,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5685,12/31/2006 0:00,3/16/1974,12/18/2002,1/01/1900,32,4,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5686,12/31/2006 0:00,3/17/1974,12/19/2002,1/01/1900,32,4,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5687,12/31/2006 0:00,3/18/1974,12/20/2002,1/01/1900,32,4,New Westminster,Bakery,Baker,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5688,12/31/2006 0:00,3/20/1974,12/21/2002,11/30/2008,32,4,New Westminister,Produce,Produce Clerk,20,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5689,12/31/2006 0:00,3/20/1974,12/21/2002,1/01/1900,32,4,Nanaimo,Dairy,Dairy Person,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5690,12/31/2006 0:00,3/23/1974,12/22/2002,1/01/1900,32,4,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5691,12/31/2006 0:00,3/22/1974,12/22/2002,1/01/1900,32,4,New Westminster,Bakery,Baker,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5692,12/31/2006 0:00,3/25/1974,12/23/2002,1/01/1900,32,4,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5693,12/31/2006 0:00,3/26/1974,12/24/2002,1/01/1900,32,4,Chilliwack,Dairy,Dairy Person,6,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5694,12/31/2006 0:00,4/07/1974,12/30/2002,1/01/1900,32,4,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5695,12/31/2006 0:00,4/06/1974,12/30/2002,1/01/1900,32,4,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5696,12/31/2006 0:00,4/09/1974,12/31/2002,12/30/2009,32,4,Vancouver,Customer Service,Cashier,42,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5697,12/31/2006 0:00,4/09/1974,12/31/2002,1/01/1900,32,4,Terrace,Processed Foods,Shelf Stocker,32,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5698,12/31/2006 0:00,4/11/1974,1/01/2003,1/01/1900,32,3,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5699,12/31/2006 0:00,4/13/1974,1/02/2003,1/01/1900,32,3,Port Coquitlam,Processed Foods,Shelf Stocker,25,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5700,12/31/2006 0:00,4/14/1974,1/03/2003,1/01/1900,32,3,Trail,Dairy,Dairy Person,33,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5701,12/31/2006 0:00,4/17/1974,1/04/2003,1/01/1900,32,3,Kamloops,Dairy,Dairy Person,15,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5702,12/31/2006 0:00,4/16/1974,1/04/2003,1/01/1900,32,3,New Westminster,Bakery,Baker,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5703,12/31/2006 0:00,4/18/1974,1/05/2003,1/01/1900,32,3,Kamloops,Dairy,Dairy Person,15,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5704,12/31/2006 0:00,4/26/1974,1/09/2003,1/01/1900,32,3,Terrace,Processed Foods,Shelf Stocker,32,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5705,12/31/2006 0:00,4/27/1974,1/10/2003,1/01/1900,32,3,Vancouver,Customer Service,Cashier,42,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5706,12/31/2006 0:00,4/30/1974,1/11/2003,1/01/1900,32,3,Chilliwack,Dairy,Dairy Person,6,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5707,12/31/2006 0:00,4/30/1974,1/11/2003,1/01/1900,32,3,Langley,Dairy,Dairy Person,17,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5708,12/31/2006 0:00,5/03/1974,1/13/2003,1/01/1900,32,3,Nanaimo,Dairy,Dairy Person,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5710,12/31/2006 0:00,5/06/1974,1/14/2003,1/01/1900,32,3,Cranbrook,Bakery,Baker,8,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5711,12/31/2006 0:00,5/09/1974,1/16/2003,1/01/1900,32,3,Cranbrook,Bakery,Baker,8,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5712,12/31/2006 0:00,5/10/1974,1/17/2003,1/01/1900,32,3,Prince George,Dairy,Dairy Person,26,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5713,12/31/2006 0:00,5/10/1974,1/17/2003,1/01/1900,32,3,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5714,12/31/2006 0:00,5/16/1974,1/20/2003,1/01/1900,32,3,Aldergrove,Bakery,Baker,2,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5715,12/31/2006 0:00,5/19/1974,1/21/2003,1/01/1900,32,3,New Westminster,Dairy,Dairy Person,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5716,12/31/2006 0:00,5/20/1974,1/22/2003,12/30/2014,32,3,Grand Forks,Produce,Produce Clerk,13,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5717,12/31/2006 0:00,5/20/1974,1/22/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5718,12/31/2006 0:00,5/24/1974,1/24/2003,1/01/1900,32,3,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5719,12/31/2006 0:00,6/12/1974,2/03/2003,1/01/1900,32,3,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5720,12/31/2006 0:00,6/12/1974,2/03/2003,1/01/1900,32,3,Cranbrook,Bakery,Baker,8,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5721,12/31/2006 0:00,6/16/1974,2/05/2003,1/01/1900,32,3,Prince George,Dairy,Dairy Person,26,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5722,12/31/2006 0:00,6/16/1974,2/05/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5723,12/31/2006 0:00,6/24/1974,2/09/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5724,12/31/2006 0:00,6/23/1974,2/09/2003,12/30/2014,32,3,Fort Nelson,Bakery,Baker,11,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5725,12/31/2006 0:00,6/25/1974,2/10/2003,1/01/1900,32,3,Prince George,Dairy,Dairy Person,26,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5726,12/31/2006 0:00,6/27/1974,2/11/2003,1/01/1900,32,3,Richmond,Bakery,Baker,29,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5727,12/31/2006 0:00,6/29/1974,2/12/2003,1/01/1900,32,3,Vernon,Dairy,Dairy Person,36,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5728,12/31/2006 0:00,7/05/1974,2/15/2003,1/01/1900,32,3,Nanaimo,Dairy,Dairy Person,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5729,12/31/2006 0:00,7/09/1974,2/17/2003,1/01/1900,32,3,Nanaimo,Dairy,Dairy Person,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5730,12/31/2006 0:00,7/10/1974,2/18/2003,1/01/1900,32,3,North Vancouver,Dairy,Dairy Person,22,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5731,12/31/2006 0:00,7/12/1974,2/19/2003,1/01/1900,32,3,Fort St John,Bakery,Baker,12,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5732,12/31/2006 0:00,7/14/1974,2/20/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5733,12/31/2006 0:00,7/17/1974,2/21/2003,1/01/1900,32,3,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5734,12/31/2006 0:00,7/20/1974,2/23/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5735,12/31/2006 0:00,7/28/1974,2/27/2003,1/01/1900,32,3,Prince George,Dairy,Dairy Person,26,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5736,12/31/2006 0:00,7/30/1974,2/28/2003,1/01/1900,32,3,Abbotsford,Produce,Produce Clerk,1,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5737,12/31/2006 0:00,8/01/1974,3/01/2003,1/01/1900,32,3,New Westminster,Dairy,Dairy Person,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5738,12/31/2006 0:00,8/02/1974,3/02/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5739,12/31/2006 0:00,8/08/1974,3/05/2003,1/01/1900,32,3,New Westminster,Dairy,Dairy Person,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5740,12/31/2006 0:00,8/08/1974,3/05/2003,1/01/1900,32,3,Surrey,Dairy,Dairy Person,31,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5741,12/31/2006 0:00,8/11/1974,3/07/2003,1/01/1900,32,3,Fort St John,Bakery,Baker,12,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5742,12/31/2006 0:00,8/12/1974,3/07/2003,4/03/2013,32,3,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5743,12/31/2006 0:00,8/13/1974,3/08/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5744,12/31/2006 0:00,8/15/1974,3/09/2003,1/01/1900,32,3,Nanaimo,Dairy,Dairy Person,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5745,12/31/2006 0:00,8/19/1974,3/11/2003,12/30/2015,32,3,Princeton,Customer Service,Cashier,27,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5746,12/31/2006 0:00,8/22/1974,3/12/2003,1/01/1900,32,3,Nanaimo,Dairy,Dairy Person,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5747,12/31/2006 0:00,8/22/1974,3/12/2003,1/01/1900,32,3,Nanaimo,Dairy,Dairy Person,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5748,12/31/2006 0:00,8/26/1974,3/15/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5749,12/31/2006 0:00,9/03/1974,3/19/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5750,12/31/2006 0:00,9/09/1974,3/22/2003,1/01/1900,32,3,Surrey,Dairy,Dairy Person,31,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5751,12/31/2006 0:00,9/11/1974,3/23/2003,1/01/1900,32,3,North Vancouver,Dairy,Dairy Person,22,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5752,12/31/2006 0:00,9/14/1974,3/25/2003,1/01/1900,32,3,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5753,12/31/2006 0:00,9/14/1974,3/25/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5754,12/31/2006 0:00,9/16/1974,3/26/2003,1/01/1900,32,3,Cranbrook,Bakery,Baker,8,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5755,12/31/2006 0:00,9/16/1974,3/26/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5756,12/31/2006 0:00,9/21/1974,3/28/2003,1/01/1900,32,3,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5757,12/31/2006 0:00,9/24/1974,3/30/2003,1/01/1900,32,3,Richmond,Bakery,Baker,29,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5758,12/31/2006 0:00,9/24/1974,3/30/2003,1/01/1900,32,3,Richmond,Bakery,Baker,29,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5760,12/31/2006 0:00,9/30/1974,4/02/2003,1/01/1900,32,3,New Westminster,Dairy,Dairy Person,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5761,12/31/2006 0:00,10/02/1974,4/03/2003,1/01/1900,32,3,Nanaimo,Dairy,Dairy Person,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5762,12/31/2006 0:00,10/04/1974,4/04/2003,1/01/1900,32,3,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5763,12/31/2006 0:00,10/10/1974,4/07/2003,1/01/1900,32,3,Kamloops,Dairy,Dairy Person,15,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5764,12/31/2006 0:00,10/11/1974,4/08/2003,1/01/1900,32,3,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5765,12/31/2006 0:00,10/15/1974,4/10/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5766,12/31/2006 0:00,10/16/1974,4/10/2003,1/01/1900,32,3,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5767,12/31/2006 0:00,10/17/1974,4/11/2003,1/01/1900,32,3,Nanaimo,Dairy,Dairy Person,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5768,12/31/2006 0:00,10/19/1974,4/12/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5769,12/31/2006 0:00,10/20/1974,4/13/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5770,12/31/2006 0:00,10/23/1974,4/14/2003,1/01/1900,32,3,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5771,12/31/2006 0:00,10/26/1974,4/16/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5772,12/31/2006 0:00,10/29/1974,4/17/2003,1/01/1900,32,3,New Westminster,Dairy,Dairy Person,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5773,12/31/2006 0:00,10/31/1974,4/18/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5774,12/31/2006 0:00,10/31/1974,4/18/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5775,12/31/2006 0:00,11/04/1974,4/21/2003,6/14/2011,32,3,Cranbrook,Bakery,Baker,8,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5776,12/31/2006 0:00,11/08/1974,4/23/2003,1/01/1900,32,3,Kelowna,Dairy,Dairy Person,16,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5777,12/31/2006 0:00,11/11/1974,4/24/2003,1/01/1900,32,3,Kelowna,Dairy,Dairy Person,16,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5778,12/31/2006 0:00,11/15/1974,4/26/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5779,12/31/2006 0:00,11/21/1974,4/29/2003,1/01/1900,32,3,Cranbrook,Bakery,Baker,8,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5780,12/31/2006 0:00,11/25/1974,5/02/2003,1/01/1900,32,3,New Westminster,Dairy,Dairy Person,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5781,12/31/2006 0:00,11/26/1974,5/02/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5782,12/31/2006 0:00,12/03/1974,5/06/2003,1/01/1900,32,3,Vernon,Dairy,Dairy Person,36,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5784,12/31/2006 0:00,12/07/1974,5/08/2003,1/01/1900,32,3,Vancouver,Meats,Meat Cutter,43,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5785,12/31/2006 0:00,12/09/1974,5/09/2003,1/01/1900,32,3,Langley,Dairy,Dairy Person,17,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5786,12/31/2006 0:00,12/14/1974,5/12/2003,10/19/2011,32,3,Langley,Dairy,Dairy Person,17,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5787,12/31/2006 0:00,1/02/1975,5/22/2003,1/01/1900,31,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5788,12/31/2006 0:00,1/12/1975,5/27/2003,1/01/1900,31,3,Chilliwack,Dairy,Dairy Person,6,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5789,12/31/2006 0:00,1/13/1975,5/27/2003,1/01/1900,31,3,Chilliwack,Dairy,Dairy Person,6,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5790,12/31/2006 0:00,1/13/1975,5/27/2003,1/01/1900,31,3,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5791,12/31/2006 0:00,1/14/1975,5/28/2003,1/01/1900,31,3,Kelowna,Dairy,Dairy Person,16,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5792,12/31/2006 0:00,1/20/1975,5/31/2003,1/01/1900,31,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5793,12/31/2006 0:00,1/22/1975,6/01/2003,1/01/1900,31,3,Richmond,Bakery,Baker,29,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5794,12/31/2006 0:00,1/27/1975,6/04/2003,1/01/1900,31,3,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5795,12/31/2006 0:00,1/30/1975,6/05/2003,1/01/1900,31,3,Nanaimo,Dairy,Dairy Person,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5796,12/31/2006 0:00,2/02/1975,6/07/2003,1/01/1900,31,3,Quesnel,Dairy,Dairy Person,28,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5797,12/31/2006 0:00,2/03/1975,6/08/2003,1/01/1900,31,3,Nanaimo,Dairy,Dairy Person,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5798,12/31/2006 0:00,2/04/1975,6/08/2003,1/01/1900,31,3,Surrey,Dairy,Dairy Person,31,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5799,12/31/2006 0:00,2/03/1975,6/08/2003,1/01/1900,31,3,Nanaimo,Dairy,Dairy Person,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5800,12/31/2006 0:00,2/06/1975,6/09/2003,1/01/1900,31,3,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5801,12/31/2006 0:00,2/06/1975,6/09/2003,1/01/1900,31,3,Prince George,Dairy,Dairy Person,26,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5802,12/31/2006 0:00,2/05/1975,6/09/2003,1/01/1900,31,3,Prince George,Dairy,Dairy Person,26,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5803,12/31/2006 0:00,2/12/1975,6/12/2003,1/01/1900,31,3,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5804,12/31/2006 0:00,2/13/1975,6/13/2003,1/01/1900,31,3,Abbotsford,Produce,Produce Clerk,1,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5805,12/31/2006 0:00,2/13/1975,6/13/2003,1/01/1900,31,3,West Vancouver,Dairy,Dairy Person,38,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5806,12/31/2006 0:00,2/18/1975,6/15/2003,1/01/1900,31,3,New Westminster,Dairy,Dairy Person,21,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5807,12/31/2006 0:00,2/20/1975,6/17/2003,1/01/1900,31,3,Vancouver,Meats,Meat Cutter,43,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5808,12/31/2006 0:00,2/26/1975,6/20/2003,1/01/1900,31,3,Prince George,Dairy,Dairy Person,26,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5809,12/31/2006 0:00,3/03/1975,6/22/2003,1/01/1900,31,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5810,12/31/2006 0:00,3/03/1975,6/22/2003,1/01/1900,31,3,Nanaimo,Dairy,Dairy Person,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5811,12/31/2006 0:00,3/04/1975,6/23/2003,1/01/1900,31,3,New Westminster,Dairy,Dairy Person,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5812,12/31/2006 0:00,3/10/1975,6/26/2003,1/01/1900,31,3,Fort St John,Bakery,Baker,12,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5813,12/31/2006 0:00,3/14/1975,6/28/2003,1/01/1900,31,3,Trail,Dairy,Dairy Person,33,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5814,12/31/2006 0:00,3/15/1975,6/29/2003,1/01/1900,31,3,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5815,12/31/2006 0:00,3/21/1975,7/02/2003,1/01/1900,31,3,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5816,12/31/2006 0:00,3/23/1975,7/03/2003,1/01/1900,31,3,Nanaimo,Dairy,Dairy Person,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5817,12/31/2006 0:00,3/30/1975,7/07/2003,1/01/1900,31,3,Kelowna,Dairy,Dairy Person,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5818,12/31/2006 0:00,4/04/1975,7/09/2003,1/01/1900,31,3,Vancouver,Meats,Meat Cutter,43,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5819,12/31/2006 0:00,4/07/1975,7/11/2003,1/01/1900,31,3,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5820,12/31/2006 0:00,4/11/1975,7/13/2003,1/01/1900,31,3,Victoria,Produce,Produce Clerk,46,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5821,12/31/2006 0:00,4/15/1975,7/15/2003,1/01/1900,31,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5822,12/31/2006 0:00,4/20/1975,7/18/2003,1/01/1900,31,3,New Westminster,Dairy,Dairy Person,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5823,12/31/2006 0:00,4/21/1975,7/18/2003,1/01/1900,31,3,Burnaby,Dairy,Dairy Person,5,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5824,12/31/2006 0:00,4/20/1975,7/18/2003,1/01/1900,31,3,Vancouver,Meats,Meat Cutter,43,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5825,12/31/2006 0:00,4/27/1975,7/21/2003,1/01/1900,31,3,Burnaby,Dairy,Dairy Person,5,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5826,12/31/2006 0:00,4/30/1975,7/23/2003,1/01/1900,31,3,Trail,Dairy,Dairy Person,33,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5827,12/31/2006 0:00,4/30/1975,7/23/2003,1/01/1900,31,3,Vancouver,Meats,Meat Cutter,43,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5828,12/31/2006 0:00,5/02/1975,7/24/2003,1/01/1900,31,3,Surrey,Dairy,Dairy Person,31,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
5829,12/31/2006 0:00,5/11/1975,7/29/2003,1/01/1900,31,3,Victoria,Produce,Produce Clerk,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
